,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Phone,Multiple,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Nonbinary,Bandwidth_GB_Year
573,1.5905809262687387,-0.9723379092716081,-0.2226265682907669,-0.32862979020292227,1.316699710044148,1.0175876473118841,0.9466579047036832,0,0,1,0,1,-0.9928082222304666,-0.29413823215313795,0,1,0,-1.1155681398020918
3660,0.4793542148032877,2.2878840406739096,-0.5883434525381177,-0.2123443148908253,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-1.2567648926326689,-1.5745767406267046,0,1,0,-1.3481751529540154
9075,-0.4386156772768675,-0.5065919164222484,-0.6162963512219978,-0.6975149755679245,1.316699710044148,1.0175876473118841,-0.6258635316811727,0,1,0,1,1,1.261761569091872,1.1641448873844142,0,1,0,1.4792992245210392
981,-1.4532139790496708,-0.04084592357288879,-0.36118780650249427,1.1129371126906573,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-1.0515330657914048,2.0955712970983704,0,1,0,-0.9269798609682405
9370,0.7692394438812314,0.4249000692764709,-0.17245689028171887,-0.03268864071105797,0.986202794872424,2.0293073205191656,-0.6258635316811727,1,1,1,0,0,1.3132680122070937,-0.8186828364651095,0,1,0,1.3178083578280908
1407,1.397324106883443,-0.5065919164222484,-1.0418075366249464,-0.6381691277159546,0.3252089645289763,0.005867974104602262,0.9466579047036832,0,1,1,1,1,-0.6623581649884888,1.1645699828077378,0,0,1,-0.502509245115576
535,0.4793542148032877,-0.9723379092716081,-0.10046974487318502,-0.5033963498966567,-0.9967786961579193,3.0410269937264474,0.9466579047036832,1,1,0,0,1,-1.048131777657837,-0.23618767028397689,1,0,0,-1.1720795082414484
4315,-0.7285009063548112,-0.9723379092716081,0.9434025546017993,-0.7679195876670395,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,1,1,0,0,1,-1.2351778869955665,-0.2948192138759836,0,1,0,-1.3167818701261493
4598,1.397324106883443,0.4249000692764709,0.2331404746285487,-0.8065691204699021,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,-1.0137256337824858,0.054742243984985645,1,0,0,-1.0646622427626529
8622,-0.2453588578915717,-0.5065919164222484,-0.09753200065262436,-0.019093290515100968,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,1.0095122886652332,-1.0517866854209033,0,1,0,1.0300570870307697
8758,-0.5352440869695154,-0.04084592357288879,1.561160445240811,-0.3735126247327413,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,1,1,1,0,0,1.12423469154668,-0.8183614648839842,0,1,0,1.19379395746536
1434,-0.6801867015084874,0.8906460621258305,1.9967579803686737,0.34335540550987714,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,-1.233294435597684,-1.2257553223385613,1,0,0,-1.2837557259868417
6994,1.6872093359613867,-0.04084592357288879,-0.38276660878121266,-0.3377987036583843,0.6557058797007002,-1.0058516991026796,0.9466579047036832,1,1,1,0,0,0.5443564481687557,-0.2944838696174182,1,0,0,0.5551911748893206
2579,-0.2453588578915717,-0.5065919164222484,-0.46853888134349325,-0.478276932257647,1.316699710044148,2.0293073205191656,-0.6258635316811727,0,1,0,0,1,-0.6125598322034925,-0.23701890486489635,1,0,0,-0.5427857765945455
9403,1.2523814923444712,-0.5065919164222484,0.21845742758507952,0.06568224319359185,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1,1,1,1,1,1.0271397213602556,2.387203617862253,1,0,0,1.0533153152333636
3269,0.5276684196496116,-0.9723379092716081,-0.12893508204073365,1.3888883955767783,-0.3357848658144715,0.005867974104602262,4.0917007774733944,0,1,0,1,0,-0.20169656004567027,-0.1783336596159276,0,1,0,-0.09648148248205901
9553,-0.6801867015084874,-0.5065919164222484,-0.6883466205406306,-1.5257036002318414,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.2672487268042105,-0.29552017652756857,1,0,0,1.159851034946317
3838,1.6872093359613867,0.4249000692764709,-1.1307863619687712,-0.4581900358882378,0.3252089645289763,1.0175876473118841,0.9466579047036832,0,1,1,1,1,-1.2009206488251358,1.6298146372145534,0,1,0,-0.9693069029534305
1867,-1.6464707984349665,1.82213804782455,0.6372526545079487,0.9398017762609101,-0.9967786961579193,2.0293073205191656,-0.6258635316811727,0,1,0,0,0,-0.7590508348791788,-0.527400181954168,1,0,0,-0.801963567212532
1454,-1.3082713645106987,0.4249000692764709,0.7790016501796736,-2.03865945291913,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,-0.9231355844945218,-0.7612756720215985,1,0,0,-0.7749754713702739
1786,-1.4048997742033467,-0.5065919164222484,-0.6189273416097744,-0.20672577414613788,0.3252089645289763,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,-1.0277348183441872,1.3983360202352202,1,0,0,-0.9425746064372558
9912,0.5759826244959356,1.82213804782455,-0.5992025382186816,0.44213345096523254,-0.6662817809861953,0.005867974104602262,0.9466579047036832,1,1,0,0,1,1.3271445571640936,-1.3427513916566918,1,0,0,1.1911182492599584
7095,-0.2936730627378957,-0.5065919164222484,-0.3545331987889715,1.3050406576536169,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,0,1,1,1,1,1.122830850521923,0.8153938448149789,0,1,0,1.1357600161503172
2521,0.18946898572534393,-0.9723379092716081,0.6292157040890003,0.11532486231586078,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-0.9538895952507312,-0.0035936843279776674,0,1,0,-0.8442433161894248
4439,0.9141820584202033,-0.5065919164222484,0.7734577395809258,-0.38201433910215443,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,1,1,0,0,-1.1223310036211172,0.22958235679459124,0,1,0,-1.2415278298140222
1820,-0.2453588578915717,-0.5065919164222484,1.51861244743315,-0.062212305952095336,-0.0052879506427475865,-1.0058516991026796,2.519179341088539,0,1,1,0,0,-0.8169056138901111,-0.06172922115865128,1,0,0,-0.9423283646517965
5615,-0.6801867015084874,1.82213804782455,0.22983888135314787,-1.5545694407870572,0.6557058797007002,0.005867974104602262,0.9466579047036832,0,1,0,0,0,0.9852495136266329,-0.9928359593005701,0,1,0,1.1613456553677952
2929,-1.115014545125403,-0.04084592357288879,-0.3974021355777534,0.5609692718980105,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,-0.4914127387701674,0.7530943336681376,0,1,0,-0.4628193882919877
51,0.7209252390349075,1.3563920549751902,0.1423452410401909,-0.6676454915016649,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,-1.028197013600445,0.35004344052773684,1,0,0,-0.987603634487446
4726,-0.8734435208937832,-0.9723379092716081,0.8606339871998456,0.0707127042256122,-1.3272756113296431,-1.0058516991026796,2.519179341088539,0,1,1,1,0,-0.8406401286944784,0.5791601161125732,1,0,0,-0.8729030773699238
5716,0.9141820584202033,-0.5065919164222484,-0.8214568608752164,0.2542186805099143,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,0.7888282526594769,-0.29440003355277666,1,0,0,0.5873253334172385
5465,0.044526371186372066,-0.9723379092716081,-0.6005643124590189,-0.2553723986120068,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,0.6195152677735588,0.811404645405793,0,1,0,0.5718922616305099
469,1.4456383117297669,-0.9723379092716081,-0.45016308555923473,0.35880056073454814,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,-1.0031304404894095,-0.993189374888625,0,1,0,-1.1153532820329253
2629,1.300695697190795,0.8906460621258305,-1.1962508215433147,0.33440698485667614,0.6557058797007002,1.0175876473118841,0.9466579047036832,0,1,0,1,0,-0.7830977742766917,-0.23645301142856676,1,0,0,-0.8943584861565763
6513,1.5422667214224148,-0.9723379092716081,0.7745283636516493,-1.0163511067700897,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,1,1,0,0,0,0.7463957205644582,-1.575012222406925,0,1,0,0.5427891422260372
7467,-1.5015281838959946,-0.04084592357288879,0.13683998497066108,-0.6747935558524208,0.986202794872424,0.005867974104602262,0.9466579047036832,0,0,0,1,0,0.6155431389257618,-0.4696430252285757,0,1,0,0.8030134613474794
3945,1.204067287498147,2.2878840406739096,-0.7851166386084678,-0.3387695120699745,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,-0.3439284985253992,1.863326022595687,0,1,0,-0.24152985420006898
6204,-0.5352440869695154,-0.9723379092716081,-0.7506180032245503,-0.5884359639915071,0.6557058797007002,1.0175876473118841,0.9466579047036832,0,1,0,0,0,0.49724116834514326,-1.0509553111132093,1,0,0,0.31856925061937247
4262,1.6872093359613867,-0.9723379092716081,-1.068261065129622,1.3024027739461115,-1.3272756113296431,2.0293073205191656,-0.6258635316811727,0,0,0,1,0,-1.186222561880507,-0.7607660884753538,1,0,0,-1.3689339244342176
1858,0.6242968293422596,0.8906460621258305,0.004484394527595309,0.4652828328685747,1.316699710044148,0.005867974104602262,0.9466579047036832,0,1,0,0,0,-0.9765854648471893,-1.866975020280065,0,1,0,-0.968863599644701
9532,0.7692394438812314,-0.5065919164222484,-0.15607091618041144,1.1353054424309175,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,1.3265560936310865,-0.7022089261029201,0,1,0,1.3823321332778689
865,0.3827258051106398,-0.5065919164222484,-0.7501573405323112,0.20335933836764902,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-1.2338316210764755,1.4558807922637211,0,1,0,-0.9962218050124689
6390,-0.19704465304524774,-0.5065919164222484,-0.022088998480526284,1.0300387608750925,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,1.2620527753389257,1.1641448873844142,0,1,0,1.4720860609762625
7212,-0.3903014724305436,0.4249000692764709,-0.654417164233729,-1.503437845523647,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,0,0,0,1,1.182773198243349,-0.7605751285503369,0,1,0,1.3015681024263226
4921,-0.8734435208937832,3.6851220192219887,-0.36402802782823923,0.7060159118353033,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,0,1,0,1,1,-0.3573364661575946,1.456285627304756,0,1,0,-0.14457621032731977
8101,1.4939525165760907,0.4249000692764709,-0.8229062284065336,0.48257876090604557,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,0.8971010044535842,1.747513485632336,1,0,0,1.127664906461805
4792,1.4939525165760907,-0.9723379092716081,-1.0222926734292392,-1.130052967539393,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,-0.9444248627555863,0.7530384429583769,0,0,1,-1.0655418248051254
8854,-0.003787833659951896,0.4249000692764709,-1.2983193471436725,-0.015747042622191478,0.6557058797007002,1.0175876473118841,0.9466579047036832,1,1,1,1,0,1.3996760913165838,-0.0042946469795620106,0,1,0,1.5420071377267537
6250,1.6872093359613867,0.4249000692764709,-0.48541778934950625,0.1854925689355122,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0.6029921496777529,0.9314648763109749,0,1,0,0.8207344513936052
5936,-0.14873044819892378,2.7536300335232693,-0.8382843477185083,-0.5267303194766213,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,1.3855609085129723,0.46146126769479134,0,0,1,1.3743184455066646
425,0.3827258051106398,2.2878840406739096,1.6542065072415175,-0.2687114557233399,2.638687370731043,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,-1.032739708483124,1.3385895268468702,1,0,0,-0.9493817518359737
188,0.8175536487275554,-0.5065919164222484,0.4225299363608621,0.017485866496402283,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,-1.0944326337090682,-2.1575200804367323,1,0,0,-1.3608550604139198
5629,-1.4532139790496708,-0.9723379092716081,-1.108460711630118,-0.7622422570634331,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,1,0,1,0.7474361210652954,-0.2355075269217782,1,0,0,0.7011418681371686
4359,1.7355235408077105,-0.04084592357288879,0.828013820084435,-0.49535697723664013,-1.9882694416730908,-1.0058516991026796,-0.6258635316811727,0,0,1,0,1,-0.9284873339493097,-0.0035936843279776674,1,0,0,-0.87655044126197
228,1.300695697190795,-0.04084592357288879,-0.6823158047252206,-1.0372156589853023,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-1.113948284583504,1.3975702709359041,1,0,0,-0.9107403295324414
7757,-0.7768151112011352,2.7536300335232693,-0.19664185893862435,0.27185385719397803,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,1,1,0,1,1.2706229373707196,0.28771801006424386,0,0,1,1.466609294571443
7677,-0.5352440869695154,-0.5065919164222484,-0.3722149861908498,0.01251796531276719,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0,1,0,1,0,0.5552993738291391,-0.992754452015502,0,1,0,0.4689269425524966
2741,1.349009902037119,-0.5065919164222484,-0.6123014588216336,-1.590182214982948,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,-1.0336785185457,-1.05220586574411,1,0,0,-1.0548224290882453
1041,-0.5835582918158394,-0.5065919164222484,0.658820463296706,-0.2390949124451606,-1.9882694416730908,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,-1.2522187019513604,-0.003942558795863967,1,0,0,-1.3232847790313742
4075,-0.3903014724305436,2.7536300335232693,-0.8121638155710403,-0.9774098945967664,-1.657772526501367,1.0175876473118841,-0.6258635316811727,0,0,1,0,1,-1.2089964409788145,0.5789155942573697,0,1,0,-0.8890426342307927
9140,0.5276684196496116,0.8906460621258305,-0.2064430871819679,2.626485980657526,0.986202794872424,0.005867974104602262,0.9466579047036832,0,1,1,1,1,1.1222722639934841,2.154637716987908,0,1,0,1.1929066671531112
6118,0.4793542148032877,-0.04084592357288879,-0.5333572074112937,0.2678583874764946,0.986202794872424,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,1.0924818649199033,2.212757068800547,0,0,1,1.3295247503286747
6902,-1.6464707984349665,-0.9723379092716081,-0.6557303543410125,0.9731310403825976,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,1.2549484774806121,0.3500431377863924,1,0,0,1.2791810606406184
471,0.43104000995696373,-0.04084592357288879,-0.590141420089813,0.35679154514255046,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,-0.7503358767811715,-0.004208947891261865,0,1,0,-0.8374637936161617
2921,-0.4386156772768675,0.8906460621258305,-0.9496189668412021,-1.8234897554842522,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,-0.9213114447370127,0.05433703633921875,1,0,0,-0.7187441778610346
1905,0.6242968293422596,-0.9723379092716081,1.9451027627000494,-0.8350749809648377,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,-1.0771576118177162,-0.46877355208706134,1,0,0,-1.1928839201929615
8876,1.5422667214224148,-0.5065919164222484,0.04466666422137867,-0.17955894878601134,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,0.943436456638983,-0.29440003355277666,1,0,0,0.7211121147379003
801,1.0591246729591752,0.8906460621258305,-0.8056343917915901,0.13188722681770843,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,-1.13132071628816,1.1645699828077378,0,1,0,-0.8753039791679731
1487,0.7692394438812314,-0.5065919164222484,0.5502118750556456,2.0954751581369258,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,-0.873021956654802,-1.109587460187905,1,0,0,-1.1008641894734978
8441,-1.066700340279079,-0.9723379092716081,1.4363442611387787,0.7131869230860258,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,1.2183105715120288,-1.4005377279903388,1,0,0,1.0095497212910143
227,0.18946898572534393,-0.5065919164222484,-0.7905002570310092,0.4825545931867789,0.3252089645289763,-1.0058516991026796,0.9466579047036832,0,0,0,0,0,-0.965186984075904,-1.051466617956339,1,0,0,-0.9420011439319997
7890,-1.6464707984349665,-0.5065919164222484,2.350403658010077,0.6126919547335865,0.3252089645289763,0.005867974104602262,4.0917007774733944,0,1,0,1,1,1.1194324357998147,0.40867482110517317,1,0,0,1.193321922043243
1128,-0.6801867015084874,-0.5065919164222484,-0.31136424611286534,0.3704142352389464,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,-1.0716451857611313,-0.29429516860858773,0,1,0,-1.184773048731062
5070,1.0591246729591752,-0.5065919164222484,-0.3167854551784994,-1.170025810665843,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,1.226566835900894,-0.23701890486489635,0,1,0,1.277827042006977
9166,-1.5498423887423185,0.4249000692764709,1.4428385766760954,0.8872166801917726,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,1,1,0,1,1.1094425487661523,-0.23582656972333013,0,1,0,1.105999914560953
2208,-0.2936730627378957,0.4249000692764709,-0.8175832514931323,1.0270715617493251,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,-1.0260822334058384,2.154202235207688,0,1,0,-0.8892522191755005
7993,0.8175536487275554,-0.04084592357288879,-1.1572976949529192,-0.5923732994565825,-0.3357848658144715,1.0175876473118841,0.9466579047036832,1,1,1,0,0,1.4098471313273095,-0.003174504004770733,0,1,0,1.4799541574520685
9842,-0.19704465304524774,0.8906460621258305,0.5887337731366009,-1.0282440978753178,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0.4362803551388925,-0.4696430252285757,0,1,0,0.6129422313069641
6559,1.1557530826518232,-0.9723379092716081,1.9734145456368517,-1.3599003438959603,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1,1,1,1,1,1.087978379218716,1.1059393707275609,1,0,0,1.2097977263171724
9921,-1.1633287499717269,-0.5065919164222484,2.4558418655978524,-1.3159592499794552,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,1.1605182335496935,-1.517032597368688,1,0,0,1.1620311559542489
3153,-1.018386135432755,0.4249000692764709,0.43858823353558846,-1.4663142528374444,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,1,1,1,1,0,-1.0058333015644507,0.5786477846064317,0,1,0,-0.7705681084138777
4441,0.5276684196496116,2.2878840406739096,0.629096903471679,0.8684625031579013,-1.657772526501367,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,-1.2648621281554489,1.3392714400815449,0,1,0,-1.1295691024711603
7505,-1.018386135432755,-0.9723379092716081,-1.1460304316289625,0.5500178540600982,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,0,1,0,0,0,1.222655973821958,-0.8182776288193426,0,1,0,1.058030758658821
8957,-1.1633287499717269,0.4249000692764709,-0.9606723890539807,-0.6798206565230305,-0.3357848658144715,0.005867974104602262,2.519179341088539,0,1,1,0,1,0.652496077107067,-0.2952244215217505,0,1,0,0.7937739554954506
6215,0.5276684196496116,0.8906460621258305,-0.6210632703205948,0.022451193643196206,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0.8401872017015155,-0.5864499510697564,1,0,0,0.6816318941132475
9598,0.7692394438812314,-0.9723379092716081,-0.2200030251058674,-0.5199403732098876,-0.0052879506427475865,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,1.0210845223711975,-0.23645301142856676,0,1,0,0.8761473938152716
2144,-0.6318724966621634,-0.5065919164222484,-0.6094098163331676,1.6576198579626846,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,-1.2537231110157185,1.456285627304756,0,1,0,-1.167623427454982
7411,0.6726110341885836,-0.9723379092716081,-0.746389765134045,0.5288072528349061,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1,1,0,1,1,1.318028667061523,0.3489579265052009,0,1,0,1.4414994538431902
8929,-0.2453588578915717,-0.5065919164222484,0.45978900161112995,-0.7836924520572179,-2.3187663568448147,-1.0058516991026796,-0.6258635316811727,0,1,1,1,1,0.3005604690851576,1.6298146372145534,1,0,0,0.5296963220111657
2374,-1.018386135432755,-0.9723379092716081,1.7826743031541619,0.22804818584232986,0.3252089645289763,0.005867974104602262,4.0917007774733944,1,1,0,1,0,-0.4297662672185814,-0.7022089261029201,0,1,0,-0.31760893926464645
2577,0.3827258051106398,0.4249000692764709,-1.1485784388989686,-0.5323609410566166,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,0,1,1,1,-1.0967906651758004,2.4458353011810336,1,0,0,-0.9629321345603556
1632,1.397324106883443,-0.5065919164222484,0.2077366471007999,0.5166213995120008,0.6557058797007002,0.005867974104602262,-0.6258635316811727,1,0,0,0,1,-1.2448826071728254,-0.003942558795863967,0,1,0,-1.339870960200365
4832,-0.3903014724305436,-0.5065919164222484,0.40767595827993397,-0.01997236106017538,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,-0.9506628787574051,0.1709506734758098,1,0,0,-1.102882149929741
2298,-0.4869298821231915,-0.04084592357288879,-0.30447416493695084,-1.2979887092265905,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,-0.9469523060660524,2.154637716987908,0,1,0,-0.8553663943239777
5033,0.14115478087901998,1.3563920549751902,-0.5704556258566467,-0.2167292504958244,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,0,1,1,1.1151256088628718,0.0584124005926196,1,0,0,1.1165088068756663
156,1.6388951311150628,-0.9723379092716081,-0.8659538980643599,-0.7309230435250579,0.3252089645289763,0.005867974104602262,2.519179341088539,1,1,0,1,1,-1.0038030923157246,0.3497226045659133,1,0,0,-1.0993510384977825
8046,0.28609739541799184,0.4249000692764709,3.076963409536238,-0.36312910797326076,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,1.3793279602562318,-0.0032071069187976967,0,1,0,1.3625686439443963
6706,0.9141820584202033,0.8906460621258305,-0.5462706571997413,-0.3473508670048245,0.6557058797007002,2.0293073205191656,0.9466579047036832,1,1,0,0,0,0.8828069378124971,-1.284033543493696,1,0,0,0.8689811773127535
3349,-1.5981565935886426,-0.9723379092716081,-0.8819281482351903,-1.457691565457241,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,0,0,0,-0.7214028944139073,-1.5756642806874692,1,0,0,-0.7388653974510956
2879,-0.05210203850627586,2.7536300335232693,-0.6999539727959632,-0.9849085410850452,1.316699710044148,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,-0.8698110526606907,-0.5274037449869157,0,1,0,-0.8664762310202752
3413,0.5276684196496116,-0.5065919164222484,0.17717439038035715,0.2606739347801292,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,0,1,1,0,0,-1.0834042543696856,0.1712720450569352,1,0,0,-1.2260140632793446
7768,-1.5981565935886426,-0.5065919164222484,-0.927865332609232,0.6139084055643094,-1.9882694416730908,0.005867974104602262,2.519179341088539,0,1,1,1,0,1.2912876134035174,-0.4695382301477738,1,0,0,1.4257481367757008
4189,-1.4048997742033467,0.8906460621258305,-0.37246570868770357,-2.040381258421344,0.6557058797007002,1.0175876473118841,-0.6258635316811727,0,1,1,1,0,-1.092121532284731,0.05433703633921875,0,1,0,-0.8365590251545683
9610,1.204067287498147,-0.9723379092716081,-0.10304293078148904,0.12044269274456312,-0.0052879506427475865,2.0293073205191656,0.9466579047036832,0,0,0,1,0,1.1166410159173443,-1.0518216171145036,1,0,0,0.937922542767904
9734,-0.8734435208937832,-0.5065919164222484,-1.175777396948745,-0.7488327348534952,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,0.37431469128534156,2.2713887521193277,0,1,0,0.7192192585757187
7251,1.397324106883443,-0.9723379092716081,1.9231033707731437,0.7681691564901122,2.969184285902767,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,1.2356350740721291,0.6992203470177552,1,0,0,1.3891485890986126
7613,-0.5352440869695154,0.4249000692764709,-0.36366595191694123,-0.509956067386014,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,1.295714704738594,-1.8669750435678607,0,1,0,1.3060099764103033
6919,0.28609739541799184,-0.5065919164222484,1.4091648076679653,0.2281557174074761,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,0,1,1,0,0,1.2711887095078522,-0.002664501278201933,0,1,0,1.1470691462169338
9681,0.2377831905716679,0.4249000692764709,0.5829175076897858,1.5777877519254708,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,1,0,1,0.4432451009125793,0.2880486967636624,0,1,0,0.43297280687597595
9671,-0.3903014724305436,0.8906460621258305,0.5495111287278053,-0.1353201268485065,0.3252089645289763,1.0175876473118841,-0.6258635316811727,0,0,1,0,1,0.7609707823244555,-0.0035936843279776674,1,0,0,0.8927152474791407
4794,-0.970071930586431,3.6851220192219887,1.5214168512593444,0.3122218788223418,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,1,1,1,0,-1.206322335613014,-0.2362084895733632,0,1,0,-1.0679897285606774
5654,-0.4869298821231915,0.8906460621258305,-0.9874415371091511,-0.1621892406534037,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,1,0,0,1,0.6071987562829178,-1.0511206544629188,1,0,0,0.5211005820752597
2495,0.044526371186372066,-0.9723379092716081,2.1890192253817817,-1.1605022103913947,0.6557058797007002,0.005867974104602262,0.9466579047036832,0,1,0,1,1,-0.6677286666128269,0.8728331929921934,1,0,0,-0.48636517925553197
7304,-0.2936730627378957,0.4249000692764709,-0.5204639714592261,0.28764083510208194,-1.3272756113296431,2.0293073205191656,0.9466579047036832,0,1,0,0,0,1.0636021472007442,-1.5753429091063438,0,1,0,1.1073369071807604
2372,1.7355235408077105,0.4249000692764709,-1.073635108577036,0.44185454096813365,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0,1,1,0,0,-0.7537619595004593,0.46258141066958264,0,1,0,-0.8688780540215457
4091,-1.3565855693570228,0.8906460621258305,0.375338430245135,1.3251456999746443,-0.6662817809861953,4.0527466669337295,-0.6258635316811727,0,1,1,0,0,-0.8564450641108627,-0.061293855817409905,1,0,0,-0.9412423676470871
9471,-0.05210203850627586,-0.04084592357288879,-0.8277529389645255,0.9201314202109041,-1.657772526501367,0.005867974104602262,-0.6258635316811727,0,1,0,1,0,1.11635888622864,-0.993841992076267,0,1,0,1.1745540941377857
3461,-0.5835582918158394,-0.9723379092716081,-0.5052358600909136,-0.10247595441900277,0.6557058797007002,-1.0058516991026796,0.9466579047036832,0,0,1,1,0,-1.0175233792529887,0.5205284327937926,1,0,0,-1.0916976261216835
7006,1.349009902037119,-0.9723379092716081,1.3596650232891245,-0.9297156130204995,0.6557058797007002,0.005867974104602262,2.519179341088539,0,1,0,0,1,1.1746220706553674,0.05512416383501806,0,1,0,1.044375691919692
5391,-0.5352440869695154,-0.9723379092716081,1.9233324609187836,0.7061906506286667,-0.9967786961579193,1.0175876473118841,-0.6258635316811727,0,1,0,1,1,1.2638223260271901,1.3976562727655486,0,1,0,1.2769820281954682
7172,-0.2453588578915717,-0.5065919164222484,0.28460100113624975,0.5994991758346477,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,0,1,1,1,1,0.4495381813683863,1.6298146372145534,1,0,0,0.6774054077847779
5696,0.5759826244959356,-0.5065919164222484,-0.09628228908414806,0.023210635322044874,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,1,0,0,0,1.3680628167744333,-1.343098379813124,0,1,0,1.3580696128013805
